customer_id,customer_name,email,gender,age,store_location,registration_date,Customer_Lifetime_Value,Total_Orders,Total_Revenue,Last_Purchase_Date,Average_Order_Value,Customer_Segment
CUST0163,Barbara Thomas,barbara.thomas25@pharmmail.com,Other,28,Downtown Pharmacy,2025-04-28,133.42,9,458.58,2026-03-10,50.95333333333333,Regular
CUST0164,Robert Garcia,robert.garcia63@pharmmail.com,Male,60,Downtown Pharmacy,2025-02-14,127.30999999999999,13,494.82,2026-03-17,38.06307692307692,Regular
CUST0165,Susan Jones,susan.jones23@pharmmail.com,Male,59,Metro Pharmacy Hub,2025-01-27,118.53999999999998,13,637.58,2026-03-21,49.04461538461539,Regular
CUST0166,William Rao,william.rao16@pharmmail.com,Male,63,Suburban Wellness Center,2026-05-05,91.71000000000002,9,420.69,2025-12-27,46.74333333333333,Regular
CUST0167,Patricia Wilson,patricia.wilson68@pharmmail.com,Other,63,Metro Pharmacy Hub,2024-09-19,165.72000000000003,9,625.94,2026-02-16,69.5488888888889,Regular
CUST0168,Patricia Martinez,patricia.martinez17@pharmmail.com,Male,53,Downtown Pharmacy,2026-04-30,96.33,9,363.08,2026-02-28,40.34222222222222,Regular
CUST0169,Sarah Mehta,sarah.mehta39@pharmmail.com,Unknown,48,Metro Pharmacy Hub,2025-06-24,28.270000000000003,7,373.05,2026-02-11,53.292857142857144,At-Risk
CUST0170,Karen Rao,karen.rao19@pharmmail.com,Other,53,Suburban Wellness Center,2024-10-21,28.780000000000015,7,413.74,2026-02-27,59.105714285714285,At-Risk
CUST0171,Priya Nair,priya.nair91@pharmmail.com,Other,45,Suburban Wellness Center,2025-09-24,135.2,13,649.29,2026-03-20,49.94538461538461,Regular
CUST0172,Vikram Anderson,vikram.anderson88@pharmmail.com,Male,63,Metro Pharmacy Hub,2024-09-20,63.42,8,380.76,2026-01-12,47.595,Regular
CUST0173,Thomas Gupta,thomas.gupta52@pharmmail.com,Other,59,Metro Pharmacy Hub,2024-08-18,43.3,8,264.01,2026-03-12,33.00125,At-Risk
CUST0174,Linda Verma,linda.verma62@pharmmail.com,Other,50,Metro Pharmacy Hub,2024-11-26,67.65,8,293.02,2026-03-31,36.6275,Regular
CUST0175,Sarah Rao,sarah.rao44@pharmmail.com,Other,35,Downtown Pharmacy,2024-08-14,97.46000000000001,11,471.68,2026-03-30,42.88,Regular
CUST0176,David Gupta,david.gupta21@pharmmail.com,Other,37,Suburban Wellness Center,2025-07-09,70.65,7,347.88,2026-03-17,49.69714285714286,Regular
CUST0177,Richard Anderson,richard.anderson21@pharmmail.com,Other,48,Suburban Wellness Center,2024-11-28,128.4,12,499.7,2026-03-02,41.641666666666666,Regular
CUST0178,Elizabeth Jackson,elizabeth.jackson71@pharmmail.com,Female,58,Metro Pharmacy Hub,2025-11-15,155.27000000000004,13,541.42,2026-03-18,41.6476923076923,Regular
CUST0179,Raj Gonzalez,raj.gonzalez97@pharmmail.com,Other,58,Suburban Wellness Center,2026-04-15,17.59000000000001,7,474.59,2025-11-25,67.79857142857142,At-Risk
CUST0180,Michael Williams,michael.williams71@pharmmail.com,Male,41,Metro Pharmacy Hub,2025-09-25,112.33000000000001,11,487.84000000000003,2026-01-11,44.34909090909091,Regular
CUST0181,Neha Wilson,neha.wilson90@pharmmail.com,Female,28,Eastside Medical Pharmacy,2024-10-25,103.41000000000001,9,390.8,2026-03-30,43.422222222222224,Regular
CUST0182,John Reddy,john.reddy39@pharmmail.com,Female,59,Eastside Medical Pharmacy,2025-04-11,98.54999999999998,12,729.18,2026-03-18,60.76499999999999,Regular
CUST0183,Christopher Brown,christopher.brown65@pharmmail.com,Male,70,Downtown Pharmacy,2026-02-18,68.04999999999998,8,271.49,2026-01-22,33.93625,Regular
CUST0184,Nancy Smith,nancy.smith35@pharmmail.com,Male,46,Downtown Pharmacy,2025-07-14,164.37000000000003,11,711.94,2026-03-22,64.7218181818182,Regular
CUST0185,David Taylor,david.taylor86@pharmmail.com,Male,41,Downtown Pharmacy,2024-07-09,65.91,7,239.79999999999998,2026-03-05,34.25714285714285,Regular
CUST0186,Susan Verma,susan.verma56@pharmmail.com,Female,18,Suburban Wellness Center,2025-01-20,122.34,9,511.53999999999996,2026-02-23,56.837777777777774,Regular
CUST0187,Michael Hernandez,michael.hernandez32@pharmmail.com,Male,56,Metro Pharmacy Hub,2024-10-24,120.78999999999998,10,515.34,2026-01-21,51.534000000000006,Regular
CUST0188,Sanjay Johnson,sanjay.johnson85@pharmmail.com,Other,68,Downtown Pharmacy,2025-10-29,160.82,14,760.49,2026-02-05,54.32071428571429,Regular
CUST0189,David Lopez,david.lopez64@pharmmail.com,Other,71,Eastside Medical Pharmacy,2025-03-21,3.1600000000000144,5,326.1,2026-02-26,65.22,At-Risk
CUST0190,Christopher Martinez,christopher.martinez26@pharmmail.com,Other,43,Eastside Medical Pharmacy,2026-02-26,74.53999999999999,9,282.39,2026-02-03,31.376666666666665,Regular
CUST0191,Linda Lopez,linda.lopez62@pharmmail.com,Female,45,Metro Pharmacy Hub,2025-11-08,41.90000000000001,9,305.43,2026-01-11,33.93666666666667,At-Risk
CUST0192,Sanjay Lopez,sanjay.lopez56@pharmmail.com,Female,45,Suburban Wellness Center,2026-05-14,89.79000000000002,11,426.3,2026-03-25,38.75454545454546,Regular
CUST0193,John Gonzalez,john.gonzalez88@pharmmail.com,Other,52,Eastside Medical Pharmacy,2026-03-10,131.84,13,627.3,2026-03-16,48.25384615384615,Regular
CUST0194,Robert Anderson,robert.anderson55@pharmmail.com,Male,59,Suburban Wellness Center,2024-10-25,85.01999999999998,9,332.7,2026-01-27,36.96666666666667,Regular
CUST0195,Susan Reddy,susan.reddy48@pharmmail.com,Male,88,Eastside Medical Pharmacy,2026-01-16,37.599999999999994,7,257.17,2026-01-23,36.73857142857143,At-Risk
CUST0196,Linda Lopez,linda.lopez37@pharmmail.com,Other,52,Suburban Wellness Center,2025-04-18,49.29999999999998,12,488.15999999999997,2026-03-20,40.68,Regular
CUST0197,Priya Sharma,priya.sharma66@pharmmail.com,Female,47,Suburban Wellness Center,2025-10-10,168.04,13,682.47,2026-01-20,52.49769230769231,Regular
CUST0198,Charles Patel,charles.patel33@pharmmail.com,Other,54,Eastside Medical Pharmacy,2025-03-10,157.85000000000002,13,677.26,2026-02-13,52.096923076923076,Regular
CUST0199,Richard Reddy,richard.reddy97@pharmmail.com,Female,40,Suburban Wellness Center,2024-07-17,201.99,19,760.8,2026-03-07,40.04210526315789,VIP
CUST0200,William Brown,william.brown39@pharmmail.com,Male,58,Eastside Medical Pharmacy,2025-04-09,145.20999999999998,11,664.99,2026-03-24,60.45363636363636,Regular
CUST0201,Nancy Jackson,nancy.jackson54@pharmmail.com,Female,53,Eastside Medical Pharmacy,2026-02-09,160.07000000000002,14,695.85,2026-03-23,49.70357142857143,Regular
CUST0202,Amit Anderson,amit.anderson76@pharmmail.com,Male,39,Downtown Pharmacy,2024-12-19,86.05999999999999,6,359.56,2026-01-31,59.92666666666667,Regular
CUST0203,Thomas Patel,thomas.patel31@pharmmail.com,Other,61,Downtown Pharmacy,2025-07-25,84.8,9,350.58,2026-03-21,38.95333333333333,Regular
CUST0204,Robert Sharma,robert.sharma44@pharmmail.com,Female,70,Metro Pharmacy Hub,2025-05-12,110.07000000000001,9,440.73,2026-03-31,48.97,Regular
CUST0205,Patricia Gonzalez,patricia.gonzalez60@pharmmail.com,Female,42,Metro Pharmacy Hub,2024-12-22,270.05,17,1128.78,2026-03-28,66.39882352941176,VIP
CUST0206,Robert Wilson,robert.wilson93@pharmmail.com,Male,19,Eastside Medical Pharmacy,2026-05-02,87.64,11,378.87,2026-01-27,34.442727272727275,Regular
CUST0207,Richard Sharma,richard.sharma93@pharmmail.com,Female,52,Eastside Medical Pharmacy,2025-10-04,116.33999999999999,6,441.9,2025-10-21,73.64999999999999,Regular
CUST0208,Patricia Martin,patricia.martin40@pharmmail.com,Male,74,Metro Pharmacy Hub,2024-08-02,29.33999999999999,8,479.32,2026-02-25,59.915,At-Risk
CUST0209,Anjali Garcia,anjali.garcia18@pharmmail.com,Female,90,Metro Pharmacy Hub,2025-09-08,93.33000000000001,10,420.63,2026-02-21,42.063,Regular
CUST0210,Patricia Martinez,patricia.martinez64@pharmmail.com,Other,21,Metro Pharmacy Hub,2025-03-30,52.52,5,226.39,2025-12-10,45.278,Regular
CUST0211,Raj Moore,raj.moore28@pharmmail.com,Other,50,Suburban Wellness Center,2025-02-21,77.61000000000001,7,320.96000000000004,2026-01-19,45.85142857142858,Regular
CUST0212,Thomas Patel,thomas.patel58@pharmmail.com,Other,24,Eastside Medical Pharmacy,2025-10-01,158.39999999999998,14,671.04,2026-03-21,47.93142857142857,Regular
CUST0213,Christopher Mehta,christopher.mehta43@pharmmail.com,Other,68,Metro Pharmacy Hub,2025-03-11,91.38000000000001,10,431.53,2026-03-31,43.153,Regular
CUST0214,Mary Hernandez,mary.hernandez51@pharmmail.com,Other,49,Downtown Pharmacy,2024-06-22,31.42,5,184.71,2026-03-16,36.942,At-Risk
CUST0215,Patricia Patel,patricia.patel19@pharmmail.com,Female,60,Suburban Wellness Center,2026-04-07,178.23999999999998,14,783.85,2026-03-26,55.989285714285714,VIP
CUST0216,Deepa Miller,deepa.miller92@pharmmail.com,Male,56,Metro Pharmacy Hub,2025-09-23,99.51,9,463.91,2026-01-03,51.54555555555556,Regular
CUST0217,Thomas Wilson,thomas.wilson25@pharmmail.com,Female,71,Suburban Wellness Center,2025-11-25,147.28,15,608.67,2026-03-11,40.577999999999996,Regular
CUST0218,Priya Thomas,priya.thomas45@pharmmail.com,Female,42,Eastside Medical Pharmacy,2025-12-30,23.770000000000003,9,440.40999999999997,2026-03-19,48.93444444444444,At-Risk
CUST0219,Vikram Mehta,vikram.mehta59@pharmmail.com,Female,24,Suburban Wellness Center,2025-08-07,94.12999999999998,9,460.58,2026-02-20,51.175555555555555,Regular
CUST0220,Karen Wilson,karen.wilson55@pharmmail.com,Female,84,Suburban Wellness Center,2026-03-21,154.91,19,771.16,2026-01-31,40.58736842105263,Regular
CUST0221,Michael Patel,michael.patel85@pharmmail.com,Male,31,Eastside Medical Pharmacy,2026-03-01,225.62,16,917.96,2026-03-31,57.3725,VIP
CUST0222,Susan Williams,susan.williams45@pharmmail.com,Female,73,Eastside Medical Pharmacy,2024-12-09,78.32000000000001,8,347.28000000000003,2026-03-31,43.410000000000004,Regular
CUST0223,Michael Brown,michael.brown38@pharmmail.com,Female,56,Metro Pharmacy Hub,2026-01-16,161.2,11,843.27,2026-03-25,76.66090909090909,Regular
CUST0224,Karen Mehta,karen.mehta66@pharmmail.com,Other,59,Downtown Pharmacy,2025-02-10,117.01999999999998,10,538.9399999999999,2026-02-20,53.89399999999999,Regular
CUST0225,Joseph Mehta,joseph.mehta88@pharmmail.com,Female,69,Eastside Medical Pharmacy,2024-11-15,101.82999999999998,14,729.3499999999999,2026-03-27,52.09642857142857,Regular
CUST0226,Sanjay Verma,sanjay.verma41@pharmmail.com,Other,46,Suburban Wellness Center,2025-03-29,123.76000000000002,9,508.74,2026-01-04,56.52666666666667,Regular
CUST0227,Neha Lopez,neha.lopez37@pharmmail.com,Other,86,Metro Pharmacy Hub,2025-02-07,17.76,5,96.62,2025-11-12,19.324,At-Risk
CUST0228,Richard Lopez,richard.lopez45@pharmmail.com,Male,62,Metro Pharmacy Hub,2025-11-13,85.24000000000001,7,341.46000000000004,2026-03-06,48.78000000000001,Regular
CUST0229,Kavita Smith,kavita.smith82@pharmmail.com,Male,55,Suburban Wellness Center,2026-06-02,87.27,15,746.58,2026-03-10,49.772000000000006,Regular
CUST0230,David Brown,david.brown32@pharmmail.com,Female,62,Eastside Medical Pharmacy,2025-04-07,173.03,15,599.64,2026-03-31,39.976,VIP
CUST0231,Vikram Jackson,vikram.jackson99@pharmmail.com,Male,60,Eastside Medical Pharmacy,2026-02-21,144.74000000000004,11,678.72,2025-12-05,61.70181818181818,Regular
CUST0232,Vikram Martin,vikram.martin82@pharmmail.com,Female,46,Metro Pharmacy Hub,2024-07-25,90.49,8,366.16,2025-11-03,45.77,Regular
CUST0233,Nancy Lopez,nancy.lopez81@pharmmail.com,Male,42,Suburban Wellness Center,2024-09-22,116.95,11,468.54,2025-12-05,42.594545454545454,Regular
CUST0234,Arjun Singh,arjun.singh89@pharmmail.com,Other,51,Eastside Medical Pharmacy,2025-11-19,87.49,8,476.42,2025-12-17,59.5525,Regular
CUST0235,Linda Anderson,linda.anderson22@pharmmail.com,Male,28,Metro Pharmacy Hub,2024-08-01,142.97,16,559.86,2026-03-11,34.99125,Regular
CUST0236,Deepa Martinez,deepa.martinez56@pharmmail.com,Female,41,Metro Pharmacy Hub,2026-05-21,89.32,12,493.58,2026-03-22,41.13166666666667,Regular
CUST0237,John Lopez,john.lopez49@pharmmail.com,Male,50,Metro Pharmacy Hub,2025-02-02,65.32,11,277.74,2026-01-13,25.24909090909091,Regular
CUST0238,Barbara Gupta,barbara.gupta32@pharmmail.com,Female,45,Suburban Wellness Center,2026-02-03,115.34,10,411.3,2026-02-26,41.13,Regular
CUST0239,Mary Thomas,mary.thomas25@pharmmail.com,Other,75,Metro Pharmacy Hub,2025-05-02,96.12,8,308.56,2026-03-17,38.57,Regular
CUST0240,Susan Williams,susan.williams28@pharmmail.com,Male,64,Eastside Medical Pharmacy,2025-05-15,129.39999999999998,9,480.34999999999997,2026-03-05,53.37222222222222,Regular
CUST0241,Deepa Wilson,deepa.wilson97@pharmmail.com,Male,73,Suburban Wellness Center,2025-09-15,140.12,11,630.05,2026-03-17,57.277272727272724,Regular
CUST0242,Anjali Rodriguez,anjali.rodriguez78@pharmmail.com,Female,39,Eastside Medical Pharmacy,2026-05-16,87.21,9,446.69,2026-03-03,49.632222222222225,Regular
CUST0243,Richard Lopez,richard.lopez39@pharmmail.com,Female,52,Downtown Pharmacy,2026-01-29,91.46,10,562.59,2026-03-10,56.259,Regular
CUST0244,Charles Thomas,charles.thomas66@pharmmail.com,Male,71,Suburban Wellness Center,2026-04-16,132.49,11,507.31,2026-03-16,46.11909090909091,Regular
CUST0245,Mary Patel,mary.patel36@pharmmail.com,Male,37,Metro Pharmacy Hub,2025-10-18,144.72,11,551.07,2026-03-22,50.09727272727273,Regular
CUST0246,Sanjay Martinez,sanjay.martinez65@pharmmail.com,Female,68,Metro Pharmacy Hub,2025-02-25,107.00000000000001,8,414.86,2026-03-24,51.8575,Regular
CUST0247,Priya Joshi,priya.joshi89@pharmmail.com,Male,48,Downtown Pharmacy,2024-09-10,105.60000000000001,11,430.48,2026-03-22,39.13454545454545,Regular
CUST0248,David Hernandez,david.hernandez28@pharmmail.com,Female,29,Eastside Medical Pharmacy,2024-06-18,109.4,8,394.45,2026-01-30,49.30625,Regular
CUST0249,Karen Gupta,karen.gupta67@pharmmail.com,Female,40,Eastside Medical Pharmacy,2025-07-08,130.85,13,549.33,2026-03-09,42.25615384615385,Regular
CUST0250,Priya Taylor,priya.taylor18@pharmmail.com,Male,66,Metro Pharmacy Hub,2026-02-02,64.41,11,497.6,2026-03-09,45.23636363636364,Regular
CUST0251,Susan Smith,susan.smith53@pharmmail.com,Unknown,51,Metro Pharmacy Hub,2025-02-09,138.39000000000001,8,568.85,2026-02-12,71.10625,Regular
CUST0252,Sarah Sharma,sarah.sharma26@pharmmail.com,Other,61,Downtown Pharmacy,2025-08-11,98.66999999999999,11,399.6,2026-03-11,36.32727272727273,Regular
CUST0253,Kavita Rao,kavita.rao80@pharmmail.com,Female,64,Downtown Pharmacy,2024-10-02,186.31000000000003,18,810.79,2026-02-26,45.04388888888889,VIP
CUST0254,Neha Brown,neha.brown56@pharmmail.com,Other,52,Suburban Wellness Center,2025-05-13,72.7,9,330.71000000000004,2026-03-20,36.74555555555556,Regular
CUST0255,Mary Rodriguez,mary.rodriguez94@pharmmail.com,Female,66,Eastside Medical Pharmacy,2025-08-05,94.89000000000001,11,479.41,2026-03-29,43.582727272727276,Regular
CUST0256,John Garcia,john.garcia65@pharmmail.com,Male,53,Metro Pharmacy Hub,2025-10-19,131.14000000000001,12,587.47,2026-03-07,48.95583333333334,Regular
CUST0257,Kavita Gonzalez,kavita.gonzalez11@pharmmail.com,Female,56,Suburban Wellness Center,2025-12-30,89.06999999999998,13,403.13,2026-03-31,31.009999999999998,Regular
CUST0258,William Gonzalez,william.gonzalez51@pharmmail.com,Female,63,Eastside Medical Pharmacy,2026-05-17,76.4,12,411.79,2026-03-23,34.31583333333334,Regular
CUST0259,Sanjay Taylor,sanjay.taylor44@pharmmail.com,Female,21,Downtown Pharmacy,2024-09-08,54.42,6,289.25,2026-03-20,48.208333333333336,Regular
CUST0260,Susan Anderson,susan.anderson45@pharmmail.com,Male,18,Downtown Pharmacy,2026-01-26,83.74,5,334.24,2025-09-26,66.848,Regular
CUST0261,Vikram Jones,vikram.jones83@pharmmail.com,Female,90,Eastside Medical Pharmacy,2025-11-18,97.91,10,391.47,2026-03-31,39.147000000000006,Regular
CUST0262,Christopher Reddy,christopher.reddy97@pharmmail.com,Other,69,Eastside Medical Pharmacy,2026-01-16,33.089999999999996,8,435.67,2026-01-31,54.45875,At-Risk
CUST0263,Richard Sharma,richard.sharma20@pharmmail.com,Male,48,Suburban Wellness Center,2025-06-20,173.63000000000002,18,722.27,2026-03-26,40.12611111111111,VIP
CUST0264,Barbara Sharma,barbara.sharma72@pharmmail.com,Other,69,Metro Pharmacy Hub,2026-04-14,37.690000000000005,6,164.27,2026-03-10,27.378333333333334,At-Risk
CUST0265,Patricia Miller,patricia.miller22@pharmmail.com,Other,54,Eastside Medical Pharmacy,2024-12-26,75.32999999999998,6,345.82,2026-03-19,57.63666666666666,Regular
CUST0266,Susan Johnson,susan.johnson53@pharmmail.com,Female,67,Downtown Pharmacy,2025-03-01,95.33,15,563.05,2026-02-23,37.53666666666666,Regular
CUST0267,Jessica Rodriguez,jessica.rodriguez36@pharmmail.com,Male,42,Eastside Medical Pharmacy,2025-03-08,79.6,8,369.18,2026-03-31,46.1475,Regular
CUST0268,Charles Williams,charles.williams13@pharmmail.com,Female,49,Metro Pharmacy Hub,2026-02-25,93.55000000000001,11,481.67,2026-03-31,43.78818181818182,Regular
CUST0269,Linda Moore,linda.moore65@pharmmail.com,Female,22,Suburban Wellness Center,2025-04-09,133.66,11,533.6999999999999,2025-10-23,48.51818181818181,Regular
CUST0270,Priya Jones,priya.jones24@pharmmail.com,Male,30,Suburban Wellness Center,2025-11-07,50.35000000000001,11,539.52,2026-01-14,49.04727272727273,Regular
CUST0271,Linda Reddy,linda.reddy12@pharmmail.com,Other,58,Metro Pharmacy Hub,2025-04-27,144.99,13,594.73,2026-03-31,45.74846153846154,Regular
CUST0272,Kavita Davis,kavita.davis51@pharmmail.com,Male,55,Suburban Wellness Center,2024-12-31,63.099999999999994,9,437.18999999999994,2025-12-01,48.57666666666666,Regular
CUST0273,William Brown,william.brown45@pharmmail.com,Male,43,Metro Pharmacy Hub,2024-10-09,118.68,10,500.5,2026-03-02,50.05,Regular
CUST0274,Raj Miller,raj.miller61@pharmmail.com,Other,58,Eastside Medical Pharmacy,2024-09-09,181.60999999999999,16,757.42,2026-03-24,47.33875,VIP
CUST0275,William Verma,william.verma68@pharmmail.com,Female,54,Suburban Wellness Center,2024-07-25,68.92,7,289.62,2026-02-26,41.37428571428571,Regular
CUST0276,Joseph Jackson,joseph.jackson28@pharmmail.com,Female,23,Eastside Medical Pharmacy,2025-12-31,78.35,14,424.14,2026-03-31,30.295714285714286,Regular
CUST0277,Kavita Williams,kavita.williams41@pharmmail.com,Female,55,Suburban Wellness Center,2025-12-15,189.25999999999996,14,801.6,2026-03-31,57.25714285714286,VIP
CUST0278,Linda Jackson,linda.jackson33@pharmmail.com,Female,47,Eastside Medical Pharmacy,2025-03-17,175.42999999999998,13,672.98,2026-01-21,51.76769230769231,VIP
CUST0279,Patricia Lopez,patricia.lopez11@pharmmail.com,Female,46,Metro Pharmacy Hub,2025-04-03,133.95,10,699.95,2026-02-01,69.995,Regular
CUST0280,Nancy Jones,nancy.jones72@pharmmail.com,Female,29,Downtown Pharmacy,2025-01-16,14.99,3,77.03,2026-02-12,25.676666666666666,At-Risk
CUST0281,John Brown,john.brown79@pharmmail.com,Male,42,Eastside Medical Pharmacy,2025-11-15,128.0,11,560.84,2026-03-16,50.98545454545455,Regular
CUST0282,Kavita Gonzalez,kavita.gonzalez41@pharmmail.com,Other,40,Suburban Wellness Center,2024-09-06,122.75999999999996,13,558.54,2026-03-31,42.964615384615385,Regular
CUST0283,Priya Miller,priya.miller54@pharmmail.com,Male,18,Suburban Wellness Center,2026-03-18,89.25,12,301.76,2026-03-31,25.146666666666665,Regular
CUST0284,Robert Smith,robert.smith23@pharmmail.com,Female,57,Eastside Medical Pharmacy,2024-08-19,172.40000000000003,13,717.61,2026-02-16,55.20076923076923,VIP
CUST0285,Kavita Sharma,kavita.sharma85@pharmmail.com,Male,58,Eastside Medical Pharmacy,2025-04-04,83.96000000000001,7,295.18,2025-09-04,42.16857142857143,Regular
CUST0286,Patricia Jones,patricia.jones78@pharmmail.com,Male,34,Eastside Medical Pharmacy,2025-07-22,156.68,9,639.36,2026-01-23,71.04,Regular
CUST0287,Amit Jackson,amit.jackson33@pharmmail.com,Female,65,Downtown Pharmacy,2024-12-01,182.62999999999997,13,702.26,2026-01-30,54.019999999999996,VIP
CUST0288,David Wilson,david.wilson47@pharmmail.com,Female,28,Downtown Pharmacy,2025-06-21,82.89,10,318.24,2026-03-31,31.824,Regular
CUST0289,Robert Sharma,robert.sharma52@pharmmail.com,Male,57,Downtown Pharmacy,2025-06-30,82.26,8,325.43,2026-03-09,40.67875,Regular
CUST0290,Priya Martinez,priya.martinez57@pharmmail.com,Other,67,Downtown Pharmacy,2026-02-25,81.02,6,228.57,2026-03-24,38.095,Regular
CUST0291,Barbara Jones,barbara.jones35@pharmmail.com,Other,72,Eastside Medical Pharmacy,2025-06-29,91.02000000000001,15,738.85,2026-02-19,49.25666666666667,Regular
CUST0292,Amit Nair,amit.nair56@pharmmail.com,Female,33,Suburban Wellness Center,2026-03-28,-4.61999999999999,5,226.91,2026-02-19,45.382,At-Risk
CUST0293,Vikram Mehta,vikram.mehta28@pharmmail.com,Other,48,Eastside Medical Pharmacy,2024-10-03,100.67999999999999,11,479.99,2026-03-19,43.63545454545454,Regular
CUST0294,Arjun Smith,arjun.smith76@pharmmail.com,Female,64,Downtown Pharmacy,2026-04-28,46.15,6,202.74,2025-12-28,33.79,At-Risk
CUST0295,Vikram Wilson,vikram.wilson34@pharmmail.com,Male,37,Downtown Pharmacy,2025-12-06,76.46000000000001,6,269.2,2026-03-07,44.86666666666667,Regular
CUST0296,Christopher Reddy,christopher.reddy96@pharmmail.com,Other,57,Metro Pharmacy Hub,2024-10-01,28.379999999999992,7,340.84000000000003,2026-03-03,48.691428571428574,At-Risk
